


Date/Time:,26-Aug-11 09:11:18 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,254.00,3.6700,-15.001,-1.173

Date/Time:,26-Aug-11 08:59:19 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,254.00,3.6400,-14.999,-1.173

Date/Time:,26-Aug-11 08:47:23 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.78,3.9700,-14.999,-1.170

Date/Time:,26-Aug-11 08:35:24 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.53,4.4700,-14.999,-1.171

Date/Time:,26-Aug-11 08:23:28 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.92,3.7300,-14.996,-1.167

Date/Time:,26-Aug-11 08:11:31 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.84,3.8500,-14.994,-1.164

Date/Time:,26-Aug-11 07:59:35 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.84,3.7900,-14.994,-1.165

Date/Time:,26-Aug-11 07:47:35 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.76,3.9500,-14.991,-1.162

Date/Time:,26-Aug-11 07:35:41 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.66,4.0100,-14.992,-1.162

Date/Time:,26-Aug-11 07:23:42 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.63,4.4100,-14.988,-1.160

Date/Time:,26-Aug-11 07:11:45 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.52,4.2000,-14.988,-1.157

Date/Time:,26-Aug-11 06:59:45 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.36,4.4900,-14.988,-1.158

Date/Time:,26-Aug-11 06:47:48 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.92,3.8700,-14.984,-1.158

Date/Time:,26-Aug-11 06:35:47 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 2
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,253.72,4.0700,-14.982,-1.154

Date/Time:,27-Aug-11 12:22:55 AM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.67,7.3600,-0.015,-1.202

Date/Time:,27-Aug-11 12:10:54 AM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.53,7.5900,-0.012,-1.199

Date/Time:,26-Aug-11 11:58:56 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.59,7.6000,-0.012,-1.198

Date/Time:,26-Aug-11 11:46:56 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.56,7.5700,-0.013,-1.196

Date/Time:,26-Aug-11 11:35:00 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.53,7.7100,-0.013,-1.198

Date/Time:,26-Aug-11 11:23:00 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.56,7.5900,-0.011,-1.195

Date/Time:,26-Aug-11 11:11:02 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.54,7.6300,-0.007,-1.193

Date/Time:,26-Aug-11 10:59:02 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.57,7.5200,-0.007,-1.191

Date/Time:,26-Aug-11 10:47:06 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.51,7.7500,-0.007,-1.191

Date/Time:,26-Aug-11 10:35:07 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.55,7.3800,-0.003,-1.189

Date/Time:,26-Aug-11 10:23:10 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.52,7.8300,-0.006,-1.189

Date/Time:,26-Aug-11 10:11:10 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.51,7.6400,-0.006,-1.186

Date/Time:,26-Aug-11 09:59:12 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.53,7.3700,-0.003,-1.185

Date/Time:,26-Aug-11 09:47:13 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.55,7.3400,-0.002,-1.182

Date/Time:,26-Aug-11 09:35:17 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.55,7.4400,-0.002,-1.184

Date/Time:,26-Aug-11 09:23:17 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.52,7.8500,-0.003,-1.183

Date/Time:,26-Aug-11 09:11:21 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.52,7.4300,-0.001,-1.180

Date/Time:,26-Aug-11 08:59:23 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.53,7.5400,0.001,-1.182

Date/Time:,26-Aug-11 08:47:26 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.53,7.8100,0.001,-1.179

Date/Time:,26-Aug-11 08:35:27 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.46,7.9000,0.001,-1.178

Date/Time:,26-Aug-11 08:23:32 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.51,7.6300,0.004,-1.176

Date/Time:,26-Aug-11 08:11:34 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.47,7.6900,0.006,-1.172

Date/Time:,26-Aug-11 07:59:39 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.52,7.4600,0.006,-1.172

Date/Time:,26-Aug-11 07:47:39 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.49,7.4900,0.009,-1.170

Date/Time:,26-Aug-11 07:35:44 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.47,7.5200,0.008,-1.169

Date/Time:,26-Aug-11 07:23:45 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.49,8.1400,0.012,-1.168

Date/Time:,26-Aug-11 07:11:48 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.42,7.5000,0.012,-1.165

Date/Time:,26-Aug-11 06:59:48 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.41,7.7100,0.012,-1.166

Date/Time:,26-Aug-11 06:47:51 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.52,7.6200,0.016,-1.165

Date/Time:,26-Aug-11 06:35:50 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 3
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,580.48,7.5700,0.018,-1.164

Date/Time:,27-Aug-11 12:22:58 AM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.90,11.2300,14.985,-1.207

Date/Time:,27-Aug-11 12:10:57 AM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.91,10.6000,14.988,-1.205

Date/Time:,26-Aug-11 11:59:00 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.84,10.8000,14.988,-1.202

Date/Time:,26-Aug-11 11:47:00 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.96,10.9100,14.987,-1.201

Date/Time:,26-Aug-11 11:35:03 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.93,10.7900,14.987,-1.204

Date/Time:,26-Aug-11 11:23:03 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.92,10.9300,14.989,-1.200

Date/Time:,26-Aug-11 11:11:05 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.92,10.8900,14.993,-1.198

Date/Time:,26-Aug-11 10:59:06 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.88,10.7900,14.993,-1.199

Date/Time:,26-Aug-11 10:47:10 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.92,10.8600,14.993,-1.198

Date/Time:,26-Aug-11 10:35:10 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.89,10.7700,14.997,-1.196

Date/Time:,26-Aug-11 10:23:14 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.83,10.5800,14.994,-1.197

Date/Time:,26-Aug-11 10:11:14 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.90,10.7800,14.994,-1.191

Date/Time:,26-Aug-11 09:59:16 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.85,10.8500,14.997,-1.191

Date/Time:,26-Aug-11 09:47:17 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.86,10.9600,14.998,-1.189

Date/Time:,26-Aug-11 09:35:20 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.87,10.8500,14.998,-1.190

Date/Time:,26-Aug-11 09:23:21 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.90,10.9700,14.997,-1.189

Date/Time:,26-Aug-11 09:11:25 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.91,10.9700,14.999,-1.188

Date/Time:,26-Aug-11 08:59:26 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.84,10.8600,15.001,-1.190

Date/Time:,26-Aug-11 08:47:29 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.94,11.0300,15.001,-1.188

Date/Time:,26-Aug-11 08:35:30 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.95,10.8000,15.001,-1.185

Date/Time:,26-Aug-11 08:23:35 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.89,10.8900,15.004,-1.185

Date/Time:,26-Aug-11 08:11:38 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.83,10.7300,15.006,-1.180

Date/Time:,26-Aug-11 07:59:42 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.83,10.9200,15.006,-1.180

Date/Time:,26-Aug-11 07:47:42 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.90,10.8800,15.009,-1.178

Date/Time:,26-Aug-11 07:35:48 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.79,10.7000,15.008,-1.175

Date/Time:,26-Aug-11 07:23:48 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.91,11.0100,15.012,-1.175

Date/Time:,26-Aug-11 07:11:51 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.80,10.4900,15.012,-1.173

Date/Time:,26-Aug-11 06:59:52 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.75,10.3400,15.012,-1.173

Date/Time:,26-Aug-11 06:47:55 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.82,10.8800,15.016,-1.173

Date/Time:,26-Aug-11 06:35:54 PM
Film name:,SE_SQC JAW HTM 33
Stage group:,Pad 4
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,X(mm),Y(mm)
,1 (LAMPEXP),10.00,1135.88,10.9200,15.018,-1.174

Date/Time:,27-Aug-11 12:23:02 AM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.91,17.8200,9.8122,29.985,-1.211

Date/Time:,27-Aug-11 12:11:01 AM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.04,17.1700,9.4621,29.988,-1.210

Date/Time:,26-Aug-11 11:59:03 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.39,17.2400,9.5907,29.988,-1.207

Date/Time:,26-Aug-11 11:47:03 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.29,17.6000,9.5242,29.987,-1.206

Date/Time:,26-Aug-11 11:35:07 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4301.99,17.2800,9.4213,29.987,-1.209

Date/Time:,26-Aug-11 11:23:07 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.37,17.7000,9.5847,29.989,-1.204

Date/Time:,26-Aug-11 11:11:08 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.15,17.3700,9.5132,29.993,-1.202

Date/Time:,26-Aug-11 10:59:09 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.48,17.6700,9.6525,29.993,-1.206

Date/Time:,26-Aug-11 10:47:13 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.04,17.5800,9.4795,29.993,-1.205

Date/Time:,26-Aug-11 10:35:14 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4302.39,17.3800,9.6414,29.997,-1.203

Date/Time:,26-Aug-11 10:23:17 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,IntraJAW (Å),SiO2 (Å),MSE,AngSprd,X(mm),Y(mm)
,1 (LAMPEXP),10.00,4301.92,17.1100,9.4287,29.994,-1.204

Date/Time:,26-Aug-11 10:11:17 PM
Film name:,SE_SQC JAW HTM 33 AS
Stage group:,Pad 5
Lot ID:,SQC NSTD
Wafer ID:,# 24
